ID_Pedido,Data_Pedido,ID_Cliente,Segmento,Pais,Cidade,Estado,ID_Produto,Categoria,SubCategoria,Valor_Venda
US-2018-161193,20/11/2018,BT-11680,Consumidor,Brasil,Abaré,Bahia,FUR-FU-10000206,Decoração,Furnishings,4.656
CA-2016-131597,14/09/2016,SP-20620,Corporate,Brasil,Sebastião Laranjeiras,Bahia,FUR-TA-10002607,Decoração,Tables,170.136
CA-2016-164833,04/06/2016,LL-16840,Consumidor,Brasil,Lábrea,Amazonas,OFF-LA-10000443,Papelaria,Labels,7.38
CA-2016-164833,04/06/2016,LL-16840,Consumidor,Brasil,Mairipotaba,Goiás,OFF-AR-10004685,Papelaria,Art,9.26
CA-2016-125423,13/12/2016,MC-17575,Consumidor,Brasil,Tocos do Moji,Minas Gerais,OFF-LA-10001771,Papelaria,Labels,9.96
US-2015-130379,25/05/2015,JL-15235,Consumidor,Brasil,Jati,Ceará,OFF-AP-10001394,Papelaria,Appliances,75.6
US-2015-130379,25/05/2015,JL-15235,Consumidor,Brasil,Igarapé-Miri,Pará,FUR-FU-10002553,Decoração,Furnishings,29.32
CA-2017-168956,16/02/2017,EA-14035,Corporate,Brasil,Floreal,São Paulo,OFF-AP-10004233,Papelaria,Appliances,92.064
CA-2017-168956,16/02/2017,EA-14035,Corporate,Brasil,Cachoeiro de Itapemirim,Espírito Santo,OFF-FA-10000304,Papelaria,Fasteners,6.976
CA-2017-168956,16/02/2017,EA-14035,Corporate,Brasil,Miranda do Norte,Maranhão,FUR-CH-10004754,Decoração,Chairs,62.958
CA-2017-168956,16/02/2017,EA-14035,Corporate,Brasil,Alpestre,Rio Grande do Sul,OFF-PA-10000809,Papelaria,Paper,5.184
CA-2017-167507,22/12/2017,SA-20830,Consumidor,Brasil,Várzea,Paraíba,OFF-BI-10003694,Papelaria,Binders,31.32
CA-2017-167507,22/12/2017,SA-20830,Consumidor,Brasil,Terenos,Mato Grosso do Sul,FUR-FU-10001935,Decoração,Furnishings,11.84
CA-2017-167507,22/12/2017,SA-20830,Consumidor,Brasil,Santa Cruz do Xingu,Mato Grosso,FUR-FU-10002878,Decoração,Furnishings,22.784
CA-2017-109344,08/02/2017,CH-12070,Home Office,Brasil,Bom Progresso,Rio Grande do Sul,TEC-PH-10002624,Aparelhos,Phones,1127.976
US-2016-140851,13/07/2016,ND-18460,Corporate,Brasil,Inhaúma,Minas Gerais,OFF-PA-10000019,Papelaria,Paper,38.88
CA-2015-103373,18/05/2015,BS-11755,Consumidor,Brasil,Bicas,Minas Gerais,TEC-PH-10002885,Aparelhos,Phones,779.796
CA-2018-145884,21/10/2018,SL-20155,Home Office,Brasil,Satubinha,Maranhão,TEC-PH-10000895,Aparelhos,Phones,1439.92
CA-2018-145884,21/10/2018,SL-20155,Home Office,Brasil,Quiterianópolis,Ceará,FUR-TA-10002356,Decoração,Tables,262.11
CA-2016-131422,05/11/2016,GB-14530,Corporate,Brasil,Monte Santo do Tocantins,Tocantins,FUR-CH-10001270,Decoração,Chairs,207.0
CA-2018-162691,01/08/2018,AS-10045,Corporate,Brasil,Dias d'Ávila,Bahia,TEC-MA-10000488,Aparelhos,Machines,1439.982
CA-2018-162691,01/08/2018,AS-10045,Corporate,Brasil,Nossa Senhora das Dores,Sergipe,OFF-PA-10003729,Papelaria,Paper,36.288
CA-2015-141278,21/06/2015,RM-19375,Consumidor,Brasil,Ponta de Pedras,Pará,OFF-AR-10003056,Papelaria,Art,21.4
CA-2018-122693,19/02/2018,NH-18610,Corporate,Brasil,Anitápolis,Santa Catarina,OFF-AP-10002518,Papelaria,Appliances,1245.86
CA-2015-117345,01/08/2015,BF-10975,Corporate,Brasil,Serro,Minas Gerais,OFF-LA-10000240,Papelaria,Labels,17.544
CA-2015-117345,01/08/2015,BF-10975,Corporate,Brasil,Itaporanga,Paraíba,FUR-FU-10000629,Decoração,Furnishings,44.128
CA-2015-117345,01/08/2015,BF-10975,Corporate,Brasil,Tuparetama,Pernambuco,OFF-AP-10001005,Papelaria,Appliances,62.92
CA-2015-117345,01/08/2015,BF-10975,Corporate,Brasil,Conceição do Tocantins,Tocantins,OFF-PA-10002377,Papelaria,Paper,78.304
CA-2017-157763,18/07/2017,KH-16330,Corporate,Brasil,Lagoa da Confusão,Tocantins,FUR-CH-10000988,Decoração,Chairs,140.81
CA-2016-135391,09/02/2016,FA-14230,Corporate,Brasil,Ourinhos,São Paulo,OFF-LA-10001074,Papelaria,Labels,40.096
CA-2016-135391,09/02/2016,FA-14230,Corporate,Brasil,São Miguel do Araguaia,Goiás,FUR-FU-10001986,Decoração,Furnishings,40.784
US-2018-113852,29/07/2018,GW-14605,Consumidor,Brasil,Belém do Piauí,Piauí,TEC-AC-10003027,Aparelhos,Accessories,90.57
US-2018-158512,12/01/2018,DA-13450,Home Office,Brasil,Palmitos,Santa Catarina,OFF-PA-10001804,Papelaria,Paper,40.08
US-2018-158512,12/01/2018,DA-13450,Home Office,Brasil,Sebastianópolis do Sul,São Paulo,FUR-FU-10004973,Decoração,Furnishings,37.68
CA-2018-128370,10/09/2018,FH-14275,Corporate,Brasil,Nova Canaã do Norte,Mato Grosso,FUR-CH-10002602,Decoração,Chairs,362.352
CA-2018-128370,10/09/2018,FH-14275,Corporate,Brasil,São Miguel da Boa Vista,Santa Catarina,OFF-BI-10004140,Papelaria,Binders,7.184
CA-2016-160472,20/07/2016,RK-19300,Consumidor,Brasil,Navegantes,Santa Catarina,OFF-ST-10000464,Papelaria,Storage,34.76
CA-2016-160472,20/07/2016,RK-19300,Consumidor,Brasil,Rafael Jambeiro,Bahia,TEC-AC-10002253,Aparelhos,Accessories,831.2
CA-2016-160472,20/07/2016,RK-19300,Consumidor,Brasil,Ponte Nova,Minas Gerais,OFF-PA-10000528,Papelaria,Paper,26.4
CA-2016-160472,20/07/2016,RK-19300,Consumidor,Brasil,Água Fria,Bahia,OFF-EN-10000483,Papelaria,Envelopes,106.75
CA-2016-160472,20/07/2016,RK-19300,Consumidor,Brasil,Monte Alegre dos Campos,Rio Grande do Sul,OFF-PA-10003129,Papelaria,Paper,97.82
CA-2016-160472,20/07/2016,RK-19300,Consumidor,Brasil,São José dos Cordeiros,Paraíba,OFF-ST-10003442,Papelaria,Storage,141.4
CA-2015-114643,13/06/2015,FM-14215,Corporate,Brasil,Itaguajé,Paraná,OFF-AR-10003631,Papelaria,Art,14.52
US-2018-158218,12/05/2018,AC-10420,Corporate,Brasil,Cláudio,Minas Gerais,OFF-ST-10000563,Papelaria,Storage,127.92
US-2018-158218,12/05/2018,AC-10420,Corporate,Brasil,Porto Belo,Santa Catarina,OFF-BI-10002133,Papelaria,Binders,34.24
CA-2016-121608,03/09/2016,JB-15400,Corporate,Brasil,Caravelas,Bahia,OFF-AP-10002311,Papelaria,Appliances,137.62
CA-2016-121608,03/09/2016,JB-15400,Corporate,Brasil,Bom Jesus,Piauí,TEC-PH-10004959,Aparelhos,Phones,100.49
US-2018-121251,26/03/2018,GM-14440,Consumidor,Brasil,Buriti Alegre,Goiás,FUR-BO-10001918,Decoração,Bookcases,257.568
US-2018-121251,26/03/2018,GM-14440,Consumidor,Brasil,Canela,Rio Grande do Sul,TEC-PH-10004896,Aparelhos,Phones,119.96
CA-2015-151078,12/11/2015,RF-19840,Consumidor,Brasil,Nova Ibiá,Bahia,OFF-ST-10001328,Papelaria,Storage,49.632
US-2017-100839,13/10/2017,NC-18625,Corporate,Brasil,Nova Santa Rita,Rio Grande do Sul,FUR-TA-10004575,Decoração,Tables,727.45
US-2017-100839,13/10/2017,NC-18625,Corporate,Brasil,Quixabá,Paraíba,FUR-FU-10001617,Decoração,Furnishings,24.96
US-2018-116659,12/11/2018,NG-18355,Corporate,Brasil,Gravatá,Pernambuco,TEC-PH-10002824,Aparelhos,Phones,370.782
CA-2018-118857,15/04/2018,AH-10075,Corporate,Brasil,Sumidouro,Rio de Janeiro,FUR-FU-10004460,Decoração,Furnishings,196.45
CA-2016-127110,25/06/2016,CH-12070,Home Office,Brasil,Marliéria,Minas Gerais,OFF-PA-10003309,Papelaria,Paper,31.104
CA-2016-127110,25/06/2016,CH-12070,Home Office,Brasil,Pedro Leopoldo,Minas Gerais,OFF-ST-10002554,Papelaria,Storage,78.256
CA-2017-148201,26/08/2017,CC-12145,Consumidor,Brasil,Camanducaia,Minas Gerais,OFF-PA-10000019,Papelaria,Paper,6.48
CA-2015-116932,21/07/2015,ME-18010,Corporate,Brasil,Itupiranga,Pará,OFF-AR-10002067,Papelaria,Art,99.2
CA-2015-116932,21/07/2015,ME-18010,Corporate,Brasil,São Paulo do Potengi,Rio Grande do Norte,FUR-CH-10001215,Decoração,Chairs,801.568
CA-2015-116932,21/07/2015,ME-18010,Corporate,Brasil,Caputira,Minas Gerais,FUR-TA-10004175,Decoração,Tables,272.848
CA-2018-142888,21/11/2018,BP-11230,Consumidor,Brasil,Mirante do Paranapanema,São Paulo,FUR-TA-10004767,Decoração,Tables,70.98
CA-2015-147914,04/06/2015,MP-17470,Home Office,Brasil,Novo Alegre,Tocantins,OFF-PA-10001685,Papelaria,Paper,16.224
US-2017-112977,10/03/2017,CJ-12010,Consumidor,Brasil,Salgueiro,Pernambuco,FUR-BO-10003272,Decoração,Bookcases,176.784
CA-2018-112039,25/03/2018,JC-15775,Consumidor,Brasil,Icatu,Maranhão,TEC-PH-10000984,Aparelhos,Phones,470.376
CA-2018-118885,29/12/2018,JG-15160,Consumidor,Brasil,São Miguel do Passa Quatro,Goiás,FUR-CH-10002880,Decoração,Chairs,393.568
CA-2018-118885,29/12/2018,JG-15160,Consumidor,Brasil,Beberibe,Ceará,TEC-PH-10002563,Aparelhos,Phones,302.376
US-2018-166611,28/03/2018,CK-12760,Corporate,Brasil,Quaraí,Rio Grande do Sul,OFF-BI-10001191,Papelaria,Binders,68.742
CA-2016-109512,05/03/2016,LF-17185,Consumidor,Brasil,Brejolândia,Bahia,OFF-EN-10002621,Papelaria,Envelopes,29.34
CA-2016-109512,05/03/2016,LF-17185,Consumidor,Brasil,Afrânio,Pernambuco,FUR-CH-10001146,Decoração,Chairs,383.607
CA-2016-109512,05/03/2016,LF-17185,Consumidor,Brasil,Monte Alegre,Pará,OFF-ST-10000689,Papelaria,Storage,563.4
CA-2017-118570,13/11/2017,CC-12430,Home Office,Brasil,Agronômica,Santa Catarina,OFF-PA-10001289,Papelaria,Paper,217.056
CA-2018-154718,19/01/2018,DL-12865,Consumidor,Brasil,Severínia,São Paulo,OFF-LA-10003714,Papelaria,Labels,6.0
CA-2017-147578,22/04/2017,PG-18895,Consumidor,Brasil,Nova Olinda,Paraíba,FUR-FU-10001889,Decoração,Furnishings,31.56
CA-2015-140165,13/05/2015,EH-14005,Home Office,Brasil,Nacip Raydan,Minas Gerais,OFF-FA-10002815,Papelaria,Fasteners,7.104
CA-2015-140165,13/05/2015,EH-14005,Home Office,Brasil,Maracanã,Pará,OFF-BI-10004519,Papelaria,Binders,398.352
CA-2015-142587,21/10/2015,TB-21520,Consumidor,Brasil,Abaeté,Minas Gerais,OFF-AP-10004708,Papelaria,Appliances,121.792
CA-2015-142587,21/10/2015,TB-21520,Consumidor,Brasil,Alecrim,Rio Grande do Sul,FUR-TA-10000617,Decoração,Tables,409.59
CA-2015-157623,14/03/2015,DK-13225,Corporate,Brasil,Piranhas,Goiás,OFF-PA-10001204,Papelaria,Paper,10.56
CA-2015-157623,14/03/2015,DK-13225,Corporate,Brasil,Duas Estradas,Paraíba,OFF-AR-10003723,Papelaria,Art,3.38
CA-2018-145310,22/12/2018,JP-15520,Consumidor,Brasil,Teixeira de Freitas,Bahia,OFF-EN-10002621,Papelaria,Envelopes,7.824
CA-2017-100083,24/11/2017,CD-11980,Consumidor,Brasil,Rio Branco,Acre,OFF-PA-10000241,Papelaria,Paper,24.784
US-2018-108063,02/12/2018,AS-10090,Consumidor,Brasil,Porto dos Gaúchos,Mato Grosso,OFF-AR-10001446,Papelaria,Art,34.65
CA-2016-109197,31/12/2016,JO-15280,Consumidor,Brasil,Cristália,Minas Gerais,OFF-BI-10004632,Papelaria,Binders,487.984
CA-2018-141789,03/10/2018,AC-10450,Consumidor,Brasil,Lajeado Grande,Santa Catarina,OFF-BI-10001359,Papelaria,Binders,1793.98
CA-2015-169775,29/08/2015,RA-19945,Consumidor,Brasil,Pingo-d'Água,Minas Gerais,OFF-EN-10001749,Papelaria,Envelopes,29.808
CA-2015-169775,29/08/2015,RA-19945,Consumidor,Brasil,Manduri,São Paulo,OFF-BI-10004390,Papelaria,Binders,505.176
CA-2015-169775,29/08/2015,RA-19945,Consumidor,Brasil,Alexânia,Goiás,FUR-TA-10001857,Decoração,Tables,174.0585
CA-2017-140543,29/06/2017,Co-12640,Consumidor,Brasil,São Félix do Coribe,Bahia,OFF-ST-10000563,Papelaria,Storage,191.88
CA-2017-151141,20/08/2017,DW-13480,Home Office,Brasil,União,Piauí,TEC-PH-10004924,Aparelhos,Phones,14.78
CA-2018-167094,21/10/2018,DK-12835,Corporate,Brasil,Ipatinga,Minas Gerais,OFF-PA-10003953,Papelaria,Paper,5.184
CA-2018-167094,21/10/2018,DK-12835,Corporate,Brasil,Moita Bonita,Sergipe,FUR-CH-10000155,Decoração,Chairs,478.48
CA-2018-167094,21/10/2018,DK-12835,Corporate,Brasil,Araioses,Maranhão,TEC-AC-10003116,Aparelhos,Accessories,28.4
CA-2018-154410,21/10/2018,MD-17860,Corporate,Brasil,Pombos,Pernambuco,OFF-ST-10002743,Papelaria,Storage,909.12
US-2017-150567,17/05/2017,RP-19855,Corporate,Brasil,Caxias do Sul,Rio Grande do Sul,OFF-BI-10001757,Papelaria,Binders,2.952
US-2017-150567,17/05/2017,RP-19855,Corporate,Brasil,São Vicente,Rio Grande do Norte,OFF-BI-10000069,Papelaria,Binders,27.018
CA-2016-157959,03/02/2016,RW-19540,Corporate,Brasil,Conceição das Pedras,Minas Gerais,FUR-FU-10004093,Decoração,Furnishings,136.92
CA-2018-105886,18/12/2018,DB-13660,Consumidor,Brasil,Pedro Canário,Espírito Santo,FUR-FU-10001037,Decoração,Furnishings,18.96
CA-2017-105963,15/11/2017,SC-20770,Corporate,Brasil,Uruaçu,Goiás,TEC-AC-10003832,Aparelhos,Accessories,99.39
CA-2018-121503,03/07/2018,FH-14275,Corporate,Brasil,Laranjal Paulista,São Paulo,OFF-PA-10001878,Papelaria,Paper,273.896
CA-2018-121503,03/07/2018,FH-14275,Corporate,Brasil,Filadélfia,Bahia,TEC-MA-10003674,Aparelhos,Machines,597.132
CA-2015-103366,15/01/2015,EH-13990,Consumidor,Brasil,Bandeirantes do Tocantins,Tocantins,TEC-AC-10003628,Aparelhos,Accessories,149.95
CA-2018-124597,30/04/2018,AS-10630,Home Office,Brasil,Santa Tereza do Oeste,Paraná,OFF-LA-10003190,Papelaria,Labels,4.608
CA-2018-124597,30/04/2018,AS-10630,Home Office,Brasil,Congonhas do Norte,Minas Gerais,OFF-AR-10002280,Papelaria,Art,15.528
CA-2018-124597,30/04/2018,AS-10630,Home Office,Brasil,Duartina,São Paulo,OFF-LA-10001569,Papelaria,Labels,11.952
CA-2016-105634,08/11/2016,HA-14905,Consumidor,Brasil,Belo Vale,Minas Gerais,OFF-AR-10001573,Papelaria,Art,11.65
CA-2016-123673,30/10/2016,CH-12070,Home Office,Brasil,São Félix do Piauí,Piauí,TEC-PH-10001809,Aparelhos,Phones,299.9
US-2018-111423,17/08/2018,EH-13765,Corporate,Brasil,Carmópolis de Minas,Minas Gerais,OFF-BI-10003091,Papelaria,Binders,895.92
US-2018-111423,17/08/2018,EH-13765,Corporate,Brasil,Pilões,Rio Grande do Norte,FUR-CH-10003981,Decoração,Chairs,462.564
CA-2016-125178,03/10/2016,MZ-17515,Corporate,Brasil,Penaforte,Ceará,OFF-ST-10002562,Papelaria,Storage,15.008
CA-2017-156685,08/07/2017,SC-20230,Corporate,Brasil,Tupã,São Paulo,TEC-PH-10004345,Aparelhos,Phones,863.64
CA-2017-156685,08/07/2017,SC-20230,Corporate,Brasil,Caçapava do Sul,Rio Grande do Sul,OFF-AR-10000588,Papelaria,Art,47.616
CA-2018-126865,05/12/2018,NP-18325,Consumidor,Brasil,Águas de Chapecó,Santa Catarina,OFF-PA-10003039,Papelaria,Paper,92.94
CA-2018-102834,09/03/2018,LW-16990,Corporate,Brasil,São Domingos do Norte,Espírito Santo,TEC-AC-10001908,Aparelhos,Accessories,199.98
US-2017-139710,09/06/2017,GM-14680,Consumidor,Brasil,Farias Brito,Ceará,TEC-PH-10001198,Aparelhos,Phones,177.48
CA-2018-121538,28/11/2018,RH-19495,Consumidor,Brasil,Currais,Piauí,OFF-PA-10004071,Papelaria,Paper,88.768
US-2018-101539,16/03/2018,VM-21685,Home Office,Brasil,Pau dos Ferros,Rio Grande do Norte,OFF-PA-10001972,Papelaria,Paper,6.48
US-2018-101539,16/03/2018,VM-21685,Home Office,Brasil,Pontes e Lacerda,Mato Grosso,OFF-ST-10004180,Papelaria,Storage,46.51
US-2018-101539,16/03/2018,VM-21685,Home Office,Brasil,Taquaruçu do Sul,Rio Grande do Sul,TEC-PH-10004165,Aparelhos,Phones,659.976
CA-2017-152121,27/11/2017,CC-12670,Consumidor,Brasil,Cantanhede,Maranhão,TEC-PH-10002483,Aparelhos,Phones,271.992
CA-2018-161200,06/08/2018,SV-20365,Consumidor,Brasil,Vila Bela da Santíssima Trindade,Mato Grosso,FUR-BO-10000468,Decoração,Bookcases,145.74
CA-2018-161200,06/08/2018,SV-20365,Consumidor,Brasil,Medina,Minas Gerais,FUR-FU-10001706,Decoração,Furnishings,15.4
CA-2018-101245,27/11/2018,LW-16990,Corporate,Brasil,Piquet Carneiro,Ceará,OFF-PA-10003129,Papelaria,Paper,244.55
CA-2018-101245,27/11/2018,LW-16990,Corporate,Brasil,São João da Varjota,Piauí,TEC-AC-10001284,Aparelhos,Accessories,166.16
CA-2016-141768,25/05/2016,NP-18685,Home Office,Brasil,Coronel Fabriciano,Minas Gerais,FUR-FU-10002268,Decoração,Furnishings,14.73
CA-2017-112109,08/07/2017,JE-15715,Consumidor,Brasil,Arcos,Minas Gerais,OFF-BI-10002082,Papelaria,Binders,19.968
CA-2017-112109,08/07/2017,JE-15715,Consumidor,Brasil,Itapevi,São Paulo,OFF-ST-10001505,Papelaria,Storage,33.488
CA-2017-112109,08/07/2017,JE-15715,Consumidor,Brasil,Riachão do Dantas,Sergipe,OFF-BI-10001634,Papelaria,Binders,8.736
CA-2017-112109,08/07/2017,JE-15715,Consumidor,Brasil,Fernando Prestes,São Paulo,FUR-CH-10004287,Decoração,Chairs,662.88
CA-2018-144064,29/08/2018,CP-12085,Corporate,Brasil,Mucuri,Bahia,OFF-LA-10004544,Papelaria,Labels,47.36
CA-2018-144064,29/08/2018,CP-12085,Corporate,Brasil,Carnaubais,Rio Grande do Norte,OFF-ST-10004507,Papelaria,Storage,27.44
CA-2018-144064,29/08/2018,CP-12085,Corporate,Brasil,São José da Tapera,Alagoas,OFF-BI-10002012,Papelaria,Binders,3.24
CA-2017-108581,20/06/2017,EA-14035,Corporate,Brasil,Itapejara d'Oeste,Paraná,TEC-AC-10001109,Aparelhos,Accessories,95.968
CA-2017-108581,20/06/2017,EA-14035,Corporate,Brasil,Pinhalzinho,São Paulo,OFF-PA-10000809,Papelaria,Paper,10.368
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Dom Eliseu,Pará,OFF-AR-10000658,Papelaria,Art,23.1
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Taquari,Rio Grande do Sul,FUR-FU-10001196,Decoração,Furnishings,11.54
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Alto Paraíso,Paraná,FUR-TA-10001889,Decoração,Tables,254.526
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Barrinha,São Paulo,OFF-AP-10000358,Papelaria,Appliances,12.98
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Cândido Sales,Bahia,OFF-BI-10004970,Papelaria,Binders,26.432
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Retirolândia,Bahia,TEC-PH-10003885,Aparelhos,Phones,197.97
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Jaguaraçu,Minas Gerais,OFF-LA-10001641,Papelaria,Labels,18.9
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Alto Alegre,Rio Grande do Sul,FUR-CH-10003379,Decoração,Chairs,1282.41
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Cordilheira Alta,Santa Catarina,OFF-AR-10004582,Papelaria,Art,4.92
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Baturité,Ceará,TEC-AC-10002842,Aparelhos,Accessories,238.0
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Cabo Verde,Minas Gerais,TEC-AC-10000109,Aparelhos,Accessories,167.97
CA-2018-157987,02/09/2018,AC-10615,Corporate,Brasil,Agrolândia,Santa Catarina,OFF-PA-10003893,Papelaria,Paper,17.12
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,Laranja da Terra,Espírito Santo,OFF-BI-10003669,Papelaria,Binders,16.2
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,Florianópolis,Santa Catarina,OFF-AP-10004785,Papelaria,Appliances,33.99
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,Lagoa Formosa,Minas Gerais,TEC-AC-10003023,Aparelhos,Accessories,296.85
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,Quintana,São Paulo,TEC-AC-10002217,Aparelhos,Accessories,112.8
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,Arambaré,Rio Grande do Sul,OFF-BI-10002954,Papelaria,Binders,13.71
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,Urucuia,Minas Gerais,OFF-PA-10002586,Papelaria,Paper,24.9
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,São Félix do Piauí,Piauí,OFF-ST-10000025,Papelaria,Storage,286.29
CA-2018-110905,10/09/2018,RW-19690,Consumidor,Brasil,São Gonçalo do Sapucaí,Minas Gerais,OFF-AP-10003281,Papelaria,Appliances,24.18
CA-2018-165841,21/12/2018,DB-13210,Consumidor,Brasil,Lajinha,Minas Gerais,TEC-PH-10002103,Aparelhos,Phones,281.97
CA-2018-165841,21/12/2018,DB-13210,Consumidor,Brasil,Itaquiraí,Mato Grosso do Sul,OFF-SU-10000898,Papelaria,Supplies,69.5
CA-2018-165841,21/12/2018,DB-13210,Consumidor,Brasil,Matelândia,Paraná,OFF-PA-10001144,Papelaria,Paper,166.44
CA-2018-117485,23/09/2018,BD-11320,Consumidor,Brasil,Mortugaba,Bahia,TEC-AC-10004659,Aparelhos,Accessories,291.96
CA-2018-140242,06/05/2018,ML-17755,Home Office,Brasil,Campo Limpo de Goiás,Goiás,OFF-AR-10004752,Papelaria,Art,6.408
CA-2018-140242,06/05/2018,ML-17755,Home Office,Brasil,Divinolândia,São Paulo,TEC-AC-10004659,Aparelhos,Accessories,408.744
CA-2015-148950,14/12/2015,JD-16015,Consumidor,Brasil,Anagé,Bahia,OFF-BI-10001249,Papelaria,Binders,5.104
CA-2015-148950,14/12/2015,JD-16015,Consumidor,Brasil,Alto Garças,Mato Grosso,OFF-FA-10003059,Papelaria,Fasteners,2.896
CA-2015-148950,14/12/2015,JD-16015,Consumidor,Brasil,Itatuba,Paraíba,TEC-AC-10002718,Aparelhos,Accessories,35.016
CA-2015-110408,18/10/2015,AS-10225,Corporate,Brasil,Carutapera,Maranhão,OFF-ST-10001522,Papelaria,Storage,275.97
CA-2015-110408,18/10/2015,AS-10225,Corporate,Brasil,Wenceslau Braz,Paraná,TEC-PH-10002352,Aparelhos,Phones,1394.95
CA-2015-110408,18/10/2015,AS-10225,Corporate,Brasil,Governador Jorge Teixeira,Rondônia,FUR-CH-10003774,Decoração,Chairs,545.88
CA-2016-109939,08/05/2016,AA-10375,Consumidor,Brasil,Várzea da Roça,Bahia,OFF-AR-10000127,Papelaria,Art,5.248
CA-2017-112669,14/04/2017,KT-16465,Consumidor,Brasil,Cândido Mendes,Maranhão,FUR-CH-10004086,Decoração,Chairs,933.536
CA-2017-112669,14/04/2017,KT-16465,Consumidor,Brasil,Santos Dumont,Minas Gerais,OFF-ST-10001228,Papelaria,Storage,42.976
CA-2016-119592,14/12/2016,MM-18280,Corporate,Brasil,Lençóis Paulista,São Paulo,OFF-BI-10004187,Papelaria,Binders,3.76
CA-2015-122749,03/12/2015,NG-18430,Consumidor,Brasil,Manacapuru,Amazonas,TEC-PH-10003811,Aparelhos,Phones,479.96
CA-2015-164721,25/11/2015,LW-16825,Corporate,Brasil,Anajás,Pará,OFF-AP-10000240,Papelaria,Appliances,320.88
CA-2015-164721,25/11/2015,LW-16825,Corporate,Brasil,Marcelândia,Mato Grosso,FUR-FU-10001940,Decoração,Furnishings,23.88
CA-2015-164721,25/11/2015,LW-16825,Corporate,Brasil,Pardinho,São Paulo,OFF-PA-10000575,Papelaria,Paper,26.76
CA-2017-147417,25/07/2017,CB-12415,Consumidor,Brasil,Leme,São Paulo,TEC-CO-10001449,Aparelhos,Copiers,1439.976
CA-2016-127509,09/11/2016,AS-10090,Consumidor,Brasil,Bias Fortes,Minas Gerais,OFF-BI-10002393,Papelaria,Binders,17.22
CA-2016-127509,09/11/2016,AS-10090,Consumidor,Brasil,Santa Maria do Herval,Rio Grande do Sul,FUR-TA-10002855,Decoração,Tables,1024.38
CA-2016-127509,09/11/2016,AS-10090,Consumidor,Brasil,Araruama,Rio de Janeiro,OFF-EN-10000781,Papelaria,Envelopes,26.22
CA-2016-127509,09/11/2016,AS-10090,Consumidor,Brasil,Perobal,Paraná,OFF-PA-10002160,Papelaria,Paper,17.34
CA-2018-111374,24/02/2018,CB-12415,Consumidor,Brasil,Feira de Santana,Bahia,OFF-BI-10004970,Papelaria,Binders,4.956
CA-2018-133648,25/06/2018,ML-17755,Home Office,Brasil,Brasil Novo,Pará,OFF-LA-10003923,Papelaria,Labels,71.04
CA-2018-133648,25/06/2018,ML-17755,Home Office,Brasil,Buriti do Tocantins,Tocantins,OFF-AR-10002257,Papelaria,Art,5.344
CA-2018-133648,25/06/2018,ML-17755,Home Office,Brasil,Timbé do Sul,Santa Catarina,OFF-FA-10004395,Papelaria,Fasteners,11.304
US-2018-147221,02/12/2018,JS-16030,Consumidor,Brasil,Socorro do Piauí,Piauí,OFF-AP-10002534,Papelaria,Appliances,294.62
US-2018-147221,02/12/2018,JS-16030,Consumidor,Brasil,Lucrécia,Rio Grande do Norte,FUR-FU-10004020,Decoração,Furnishings,8.752
CA-2015-131905,06/02/2015,ND-18460,Corporate,Brasil,Manfrinópolis,Paraná,OFF-LA-10002787,Papelaria,Labels,15.0
CA-2015-131905,06/02/2015,ND-18460,Corporate,Brasil,Acauã,Piauí,TEC-PH-10003645,Aparelhos,Phones,161.61
CA-2015-131905,06/02/2015,ND-18460,Corporate,Brasil,Amélia Rodrigues,Bahia,TEC-PH-10001615,Aparelhos,Phones,144.95
CA-2018-166128,11/04/2018,LW-17215,Consumidor,Brasil,Caldas Novas,Goiás,TEC-AC-10001767,Aparelhos,Accessories,199.95
CA-2018-166128,11/04/2018,LW-17215,Consumidor,Brasil,Porto União,Santa Catarina,OFF-AR-10001221,Papelaria,Art,41.86
